ÁREA,CARRERA,CIUDAD,AÑO,TIPO DE EDUCACIÓN,MATRICULADOS HOMBRES,MATRICULADOS MUJERES,NUEVOS HOMBRES,NUEVOS MUJERES,TITULADOS HOMBRES,TITULADOS MUJERES
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA EN PRODUCCION Y COMERCIALIZACION AGROPECUARIA,LA PAZ,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,MEDICINA VETERINARIA Y ZOOTECNIA,LA PAZ,2008,PUBLICA,229,214,68,100,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,ZOOTECNIA E INDUSTRIA PECUARIA,LA PAZ,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS BASICAS Y NATURALES,BIOLOGIA,LA PAZ,2008,PUBLICA,138,261,28,64,8,21
CIENCIAS BASICAS Y NATURALES,CIENCIAS BASICAS Y APLICADAS,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS BASICAS Y NATURALES,CIENCIAS MATEMATICAS,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS BASICAS Y NATURALES,ESTADISTICA,LA PAZ,2008,PUBLICA,122,117,32,28,0,1
CIENCIAS BASICAS Y NATURALES,FISICA,LA PAZ,2008,PUBLICA,158,33,58,8,5,3
CIENCIAS BASICAS Y NATURALES,FISICA Y ENERGIAS ALTERNATIVAS,LA PAZ,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS BASICAS Y NATURALES,MATEMATICAS,LA PAZ,2008,PUBLICA,347,153,116,38,5,0
CIENCIAS BASICAS Y NATURALES,QUIMICA,LA PAZ,2008,PUBLICA,115,126,34,50,5,4
CIENCIAS DE LA COMUNICACION,CIENCIAS DE LA COMUNICACION SOCIAL,LA PAZ,2008,PUBLICA,1950,2413,482,660,44,59
CIENCIAS DE LA COMUNICACION,COMUNICACION AUDIOVISUAL,LA PAZ,2008,PRIVADA,62,24,40,8,0,0
CIENCIAS DE LA COMUNICACION,COMUNICACION PUBLICITARIA,LA PAZ,2008,PRIVADA,73,55,18,8,0,1
CIENCIAS DE LA COMUNICACION,PERIODISMO,LA PAZ,2008,PRIVADA,290,426,164,218,28,33
CIENCIAS DE LA EDUCACION Y HUMANIDADES,ADMINISTRACION DE HOTELERIA Y TURISMO,LA PAZ,2008,PRIVADA,190,324,118,144,8,25
CIENCIAS DE LA EDUCACION Y HUMANIDADES,BIBLIOTECOLOGIA Y CIENCIAS DE LA INFORMACION,LA PAZ,2008,PUBLICA,244,424,58,78,2,13
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION,LA PAZ,2008,PRIVADA,769,1313,1844,2198,120,164
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION,LA PAZ,2008,PUBLICA,1920,3429,434,896,25,49
CIENCIAS DE LA EDUCACION Y HUMANIDADES,CIENCIAS DE LA EDUCACION (PROGRAMA COMPLEMENTARIO PARA MAESTROS NORMALISTAS),LA PAZ,2008,PRIVADA,480,884,0,0,106,197
CIENCIAS DE LA EDUCACION Y HUMANIDADES,EDUCACION INTERCULTURAL BILINGÜE (CURSO COMPLEMENTARIO PARA PROFESORES EN EJERCICIO),LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,EDUCACION PARVULARIA,LA PAZ,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,FILOSOFIA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,FILOSOFIA,LA PAZ,2008,PUBLICA,215,101,76,42,4,1
CIENCIAS DE LA EDUCACION Y HUMANIDADES,GASTRONOMIA Y HOTELERIA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,HISTORIA,LA PAZ,2008,PUBLICA,290,218,84,44,5,1
CIENCIAS DE LA EDUCACION Y HUMANIDADES,HISTORIA DEL ARTE,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,LINGÜISTICA AYMARA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,LINGÜISTICA E IDIOMAS,LA PAZ,2008,PUBLICA,952,2162,276,618,16,41
CIENCIAS DE LA EDUCACION Y HUMANIDADES,LITERATURA,LA PAZ,2008,PUBLICA,137,204,36,62,4,6
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PROGRAMA COMPLEMENTARIO EN EDUCACION FISICA (PARA PROFESORES DE EDUCACION FISICA),LA PAZ,2008,PRIVADA,76,85,62,54,6,2
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOLOGIA,LA PAZ,2008,PRIVADA,204,533,118,210,9,54
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOLOGIA,LA PAZ,2008,PUBLICA,592,1713,72,168,20,52
CIENCIAS DE LA EDUCACION Y HUMANIDADES,TEOLOGIA Y FILOSOFIA INDIGENA,LA PAZ,2008,PRIVADA,0,0,0,0,2,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,TURISMO,LA PAZ,2008,PUBLICA,522,1046,220,428,8,29
CIENCIAS DE LA SALUD,BIOQUIMICA,LA PAZ,2008,PUBLICA,287,1051,100,334,17,88
CIENCIAS DE LA SALUD,ENFERMERIA,LA PAZ,2008,PUBLICA,132,1666,56,566,7,180
CIENCIAS DE LA SALUD,FONOAUDIOLOGIA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA SALUD,MEDICINA,LA PAZ,2008,PRIVADA,870,1075,460,514,50,53
CIENCIAS DE LA SALUD,MEDICINA,LA PAZ,2008,PUBLICA,1771,1827,452,642,165,149
CIENCIAS DE LA SALUD,NUTRICION Y DIETETICA,LA PAZ,2008,PUBLICA,18,212,8,86,1,28
CIENCIAS DE LA SALUD,ODONTOLOGIA,LA PAZ,2008,PRIVADA,511,656,272,290,31,41
CIENCIAS DE LA SALUD,ODONTOLOGIA,LA PAZ,2008,PUBLICA,1005,1292,294,430,112,152
CIENCIAS DE LA SALUD,TECNOLOGIA MEDICA,LA PAZ,2008,PUBLICA,286,598,166,288,13,41
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,LA PAZ,2008,PRIVADA,1071,910,514,396,105,97
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,LA PAZ,2008,PUBLICA,1821,1660,650,668,81,100
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION FINANCIERA,LA PAZ,2008,PRIVADA,67,69,42,34,14,8
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION PUBLICA Y MUNICIPAL,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CIENCIAS DEL DESARROLLO,LA PAZ,2008,PUBLICA,95,97,50,42,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,COMERCIO INTERNACIONAL,LA PAZ,2008,PRIVADA,643,369,622,364,7,10
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,COMERCIO INTERNACIONAL,LA PAZ,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,LA PAZ,2008,PRIVADA,784,809,764,660,79,85
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,LA PAZ,2008,PUBLICA,2522,3250,704,1112,202,244
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA,LA PAZ,2008,PRIVADA,230,194,88,64,35,28
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA,LA PAZ,2008,PUBLICA,1756,1347,268,318,72,42
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,FINANZAS Y RELACIONES INTERNACIONALES,LA PAZ,2008,PRIVADA,16,4,10,4,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,LA PAZ,2008,PRIVADA,1294,1248,690,634,110,158
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,MARKETING Y PUBLICIDAD,LA PAZ,2008,PRIVADA,131,113,98,86,4,5
CIENCIAS SOCIALES,ANTROPOLOGIA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS SOCIALES,ANTROPOLOGIA - ARQUEOLOGIA,LA PAZ,2008,PUBLICA,325,331,74,90,10,6
CIENCIAS SOCIALES,ARQUEOLOGIA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS SOCIALES,CIENCIAS POLITICAS,LA PAZ,2008,PRIVADA,133,134,46,46,4,3
CIENCIAS SOCIALES,CIENCIAS POLITICAS,LA PAZ,2008,PUBLICA,602,338,102,62,28,12
CIENCIAS SOCIALES,DERECHO,LA PAZ,2008,PRIVADA,2863,2212,2054,1542,204,184
CIENCIAS SOCIALES,DERECHO,LA PAZ,2008,PUBLICA,7493,5487,1562,1076,330,287
CIENCIAS SOCIALES,RELACIONES INTERNACIONALES,LA PAZ,2008,PRIVADA,20,17,10,8,0,0
CIENCIAS SOCIALES,SOCIOLOGIA,LA PAZ,2008,PUBLICA,763,574,180,136,6,10
CIENCIAS SOCIALES,TRABAJO SOCIAL,LA PAZ,2008,PRIVADA,0,8,20,0,0,0
CIENCIAS SOCIALES,TRABAJO SOCIAL,LA PAZ,2008,PUBLICA,253,3462,86,920,9,39
INGENIERIA Y TECNOLOGIA,ADMINISTRACION DE SISTEMAS DE INFORMACION,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,ELECTROMECANICA,LA PAZ,2008,PUBLICA,524,18,154,10,3,0
INGENIERIA Y TECNOLOGIA,ELECTRONICA Y TELECOMUNICACIONES,LA PAZ,2008,PUBLICA,1485,160,406,60,9,0
INGENIERIA Y TECNOLOGIA,INFORMATICA,LA PAZ,2008,PUBLICA,2536,1236,308,126,138,77
INGENIERIA Y TECNOLOGIA,INGENIERIA AMBIENTAL,LA PAZ,2008,PUBLICA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA AUTOTRONICA,LA PAZ,2008,PUBLICA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA BIOMEDICA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,LA PAZ,2008,PRIVADA,570,173,392,94,54,13
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,LA PAZ,2008,PUBLICA,1730,347,410,108,44,8
INGENIERIA Y TECNOLOGIA,INGENIERIA DE CONSTRUCCIONES,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE LA PRODUCCION,LA PAZ,2008,PRIVADA,8,20,6,8,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE MINAS Y METALURGIA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,LA PAZ,2008,PRIVADA,2793,701,2002,412,184,47
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,LA PAZ,2008,PUBLICA,592,261,302,164,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS INFORMATICOS,LA PAZ,2008,PRIVADA,58,70,0,0,10,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS Y GERENCIA CORPORATIVA,LA PAZ,2008,PRIVADA,4,6,14,36,2,1
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SOFTWARE (PROGRAMA COMPLEMENTARIO PARA EGRESADOS DE CENACO -CEIN),LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE TELECOMUNICACIONES,LA PAZ,2008,PRIVADA,388,117,160,36,39,10
INGENIERIA Y TECNOLOGIA,INGENIERIA DEL MEDIO AMBIENTE,LA PAZ,2008,PRIVADA,124,150,54,50,29,10
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRICA,LA PAZ,2008,PUBLICA,1205,105,334,34,15,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTROMECANICA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA,LA PAZ,2008,PUBLICA,1344,211,242,32,21,4
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA Y DE SISTEMAS,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA Y TELECOMUNICACIONES,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA EN GEODESIA Y TOPOGRAFIA,LA PAZ,2008,PRIVADA,76,7,94,2,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA EN PRODUCCION Y COMERCIALIZACION AGROPECUARIA,LA PAZ,2008,PUBLICA,92,31,76,24,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA GEOGRAFICA,LA PAZ,2008,PUBLICA,642,155,126,38,21,5
INGENIERIA Y TECNOLOGIA,INGENIERIA GEOLOGICA,LA PAZ,2008,PUBLICA,192,91,58,30,4,2
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL,LA PAZ,2008,PUBLICA,601,397,66,50,31,25
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL Y DE SISTEMAS,LA PAZ,2008,PRIVADA,24,20,4,6,0,1
INGENIERIA Y TECNOLOGIA,INGENIERIA MECANICA AUTOMOTRIZ,LA PAZ,2008,PRIVADA,423,19,328,8,16,0
INGENIERIA Y TECNOLOGIA,INGENIERIA MECANICA Y ELECTROMECANICA,LA PAZ,2008,PUBLICA,369,14,108,6,11,0
INGENIERIA Y TECNOLOGIA,INGENIERIA METALURGICA Y DE MATERIALES,LA PAZ,2008,PUBLICA,105,39,50,18,1,1
INGENIERIA Y TECNOLOGIA,INGENIERIA PETROLERA,LA PAZ,2008,PRIVADA,126,38,52,20,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA PETROLERA,LA PAZ,2008,PUBLICA,504,194,244,136,13,0
INGENIERIA Y TECNOLOGIA,INGENIERIA QUIMICA,LA PAZ,2008,PUBLICA,564,570,322,222,7,12
INGENIERIA Y TECNOLOGIA,MECANICA AUTOMOTRIZ,LA PAZ,2008,PUBLICA,835,42,262,8,13,0
INGENIERIA Y TECNOLOGIA,MECANICA INDUSTRIAL,LA PAZ,2008,PUBLICA,187,7,72,2,3,0
INGENIERIA Y TECNOLOGIA,QUIMICA INDUSTRIAL,LA PAZ,2008,PUBLICA,261,374,112,96,5,1
OTROS OFICIOS,ADMINISTRACION POLICIAL,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
OTROS OFICIOS,INGENIERIA DE TRANSITO Y VIALIDAD,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
OTROS OFICIOS,INVESTIGACION CRIMINAL,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
OTROS OFICIOS,LIDERAZGO PASTORAL,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
OTROS OFICIOS,ORDEN Y SEGURIDAD,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
"ARQUITECTURA, URBANISMO Y ARTE",DIRECCION DE CINE,LA PAZ,2008,PRIVADA,13,6,0,0,0,0
"ARQUITECTURA, URBANISMO Y ARTE",DISEÑO GRAFICO Y COMUNICACION SOCIAL,LA PAZ,2008,PRIVADA,129,124,66,74,2,5
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,AGRONOMIA,LA PAZ,2008,PRIVADA,163,75,42,24,3,1
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGROINDUSTRIAL,LA PAZ,2008,PRIVADA,20,5,0,0,2,4
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,VETERINARIA Y ZOOTECNIA,LA PAZ,2008,PRIVADA,217,197,98,100,7,0
CIENCIAS DE LA COMUNICACION,RELACIONES PUBLICAS,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,LITERATURA,LA PAZ,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PEDAGOGIA (PROGRAMA DE MEJORAMIENTO DOCENTE),LA PAZ,2008,PRIVADA,17,8,36,16,9,8
CIENCIAS DE LA SALUD,BIOQUIMICA Y FARMACIA,LA PAZ,2008,PRIVADA,94,257,94,172,1,16
CIENCIAS DE LA SALUD,ENFERMERIA,LA PAZ,2008,PRIVADA,61,639,52,368,0,19
CIENCIAS DE LA SALUD,FISIOTERAPIA Y KINESIOLOGIA,LA PAZ,2008,PRIVADA,140,275,68,124,12,40
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,AUDITORIA,LA PAZ,2008,PRIVADA,293,240,54,62,33,19
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CREACION Y DESARROLLO DE EMPRESAS,LA PAZ,2008,PRIVADA,16,7,26,14,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,NEGOCIOS INTERNACIONALES,LA PAZ,2008,PRIVADA,15,21,20,34,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE ALIMENTOS,LA PAZ,2008,PRIVADA,26,26,20,14,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SONIDO,LA PAZ,2008,PRIVADA,29,1,2,32,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRONICA,LA PAZ,2008,PRIVADA,96,58,162,42,2,0
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL,LA PAZ,2008,PRIVADA,357,260,138,76,43,27
INGENIERIA Y TECNOLOGIA,INGENIERIA MECATRONICA,LA PAZ,2008,PRIVADA,40,1,32,42,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA QUIMICA,LA PAZ,2008,PRIVADA,8,13,14,22,0,0
"ARQUITECTURA, URBANISMO Y ARTE",ARQUITECTURA,ORURO,2008,PUBLICA,591,221,156,80,46,25
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,DESARROLLO RURAL,ORURO,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,FITOTECNIA,ORURO,2008,PUBLICA,585,389,170,142,35,13
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGROINDUSTRIAL,ORURO,2008,PUBLICA,28,28,8,6,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,VETERINARIA Y ZOOTECNIA,ORURO,2008,PUBLICA,21,10,22,6,0,0
CIENCIAS DE LA COMUNICACION,CIENCIAS DE LA COMUNICACION SOCIAL,ORURO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA COMUNICACION,CIENCIAS DE LA COMUNICACION SOCIAL,ORURO,2008,PUBLICA,330,370,120,166,8,12
CIENCIAS DE LA EDUCACION Y HUMANIDADES,ADMINISTRACIÓN EDUCATIVA Y ASESORÍA PEDAGÓGICA (PROGRAMA COMPLEMENTARIO PARA PERSONAL EN SERVICIO),ORURO,2008,PRIVADA,16,49,10,14,0,8
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PSICOLOGIA,ORURO,2008,PRIVADA,133,307,44,90,5,13
CIENCIAS DE LA EDUCACION Y HUMANIDADES,TURISMO,ORURO,2008,PRIVADA,10,38,6,20,0,0
CIENCIAS DE LA SALUD,BIOQUIMICA Y FARMACIA,ORURO,2008,PRIVADA,2,92,0,90,0,0
CIENCIAS DE LA SALUD,ENFERMERIA,ORURO,2008,PRIVADA,45,75,36,86,2,4
CIENCIAS DE LA SALUD,ENFERMERIA,ORURO,2008,PUBLICA,47,857,20,334,0,0
CIENCIAS DE LA SALUD,FISIOTERAPIA,ORURO,2008,PRIVADA,41,245,44,42,1,2
CIENCIAS DE LA SALUD,MEDICINA,ORURO,2008,PRIVADA,254,220,194,182,8,3
CIENCIAS DE LA SALUD,MEDICINA,ORURO,2008,PUBLICA,859,945,206,332,70,68
CIENCIAS DE LA SALUD,ODONTOLOGIA,ORURO,2008,PRIVADA,511,527,190,228,8,17
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,ORURO,2008,PRIVADA,58,25,26,14,0,2
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,ORURO,2008,PUBLICA,445,430,148,150,28,43
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,AUDITORIA,ORURO,2008,PRIVADA,31,24,16,22,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,ORURO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,ORURO,2008,PUBLICA,670,1245,174,458,54,65
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA E INGENIERIA COMERCIAL,ORURO,2008,PUBLICA,763,751,272,344,30,50
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,ORURO,2008,PRIVADA,89,96,56,48,14,6
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,MARKETING Y PUBLICIDAD,ORURO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS SOCIALES,ANTROPOLOGIA,ORURO,2008,PUBLICA,192,184,56,64,9,6
CIENCIAS SOCIALES,DERECHO,ORURO,2008,PRIVADA,290,165,130,78,30,11
CIENCIAS SOCIALES,DERECHO,ORURO,2008,PUBLICA,1459,1470,548,630,66,43
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,ORURO,2008,PUBLICA,1401,244,278,46,66,13
INGENIERIA Y TECNOLOGIA,INGENIERIA DE PROCESOS QUIMICOS,ORURO,2008,PUBLICA,136,218,40,82,3,11
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,ORURO,2008,PRIVADA,187,49,88,34,7,2
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS E INFORMATICA,ORURO,2008,PUBLICA,719,371,156,84,23,10
INGENIERIA Y TECNOLOGIA,INGENIERIA DE TELECOMUNICACIONES,ORURO,2008,PRIVADA,9,0,8,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA ELECTRICA E INGENIERIA ELECTRONICA,ORURO,2008,PUBLICA,794,91,128,16,22,0
INGENIERIA Y TECNOLOGIA,INGENIERIA EN GAS Y PETROLEO,ORURO,2008,PRIVADA,89,21,82,16,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA EN GESTION AMBIENTAL,ORURO,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA GEOLOGICA,ORURO,2008,PUBLICA,100,41,40,14,4,1
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL,ORURO,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA INDUSTRIAL,ORURO,2008,PUBLICA,246,269,56,82,13,15
INGENIERIA Y TECNOLOGIA,INGENIERIA MECANICA Y ELECTROMECANICA,ORURO,2008,PUBLICA,585,27,172,8,25,1
INGENIERIA Y TECNOLOGIA,INGENIERIA METALURGICA Y DE MATERIALES,ORURO,2008,PUBLICA,289,65,120,32,11,1
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,INGENIERIA AGROFORESTAL,PANDO,2008,PUBLICA,123,62,66,36,12,1
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,MEDICINA VETERINARIA Y ZOOTECNIA,PANDO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS AGRICOLAS PECUARIAS Y FORESTALES,VETERINARIA Y ZOOTECNIA,PANDO,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS BASICAS Y NATURALES,BIOLOGIA,PANDO,2008,PUBLICA,64,40,28,32,2,1
CIENCIAS DE LA COMUNICACION,COMUNICACION SOCIAL,PANDO,2008,PUBLICA,14,9,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,FORMACION DOCENTE,PANDO,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,PEDAGOGIA,PANDO,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS DE LA EDUCACION Y HUMANIDADES,TURISMO,PANDO,2008,PUBLICA,15,39,0,0,0,0
CIENCIAS DE LA SALUD,ENFERMERIA,PANDO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA SALUD,ENFERMERIA,PANDO,2008,PUBLICA,62,259,22,114,8,13
CIENCIAS DE LA SALUD,FISIOTERAPIA Y KINESIOLOGIA,PANDO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA SALUD,MEDICINA,PANDO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA SALUD,MEDICINA,PANDO,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS DE LA SALUD,ODONTOLOGIA,PANDO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS DE LA SALUD,ODONTOLOGIA,PANDO,2008,PUBLICA,86,136,74,98,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ADMINISTRACION DE EMPRESAS,PANDO,2008,PUBLICA,82,87,154,166,13,9
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,PANDO,2008,PUBLICA,59,83,0,2,10,4
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,ECONOMIA,PANDO,2008,PUBLICA,4,2,0,0,3,3
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,PANDO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS ECONOMICAS FINANCIERAS Y ADMINISTRATIVAS,INGENIERIA COMERCIAL,PANDO,2008,PUBLICA,0,0,0,0,0,0
CIENCIAS SOCIALES,CIENCIAS POLITICAS,PANDO,2008,PUBLICA,24,14,0,0,0,0
CIENCIAS SOCIALES,DERECHO,PANDO,2008,PRIVADA,0,0,0,0,0,0
CIENCIAS SOCIALES,DERECHO,PANDO,2008,PUBLICA,149,117,116,92,2,0
CIENCIAS SOCIALES,TRABAJO SOCIAL,PANDO,2008,PUBLICA,3,31,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA AMBIENTAL,PANDO,2008,PUBLICA,16,34,32,68,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA CIVIL,PANDO,2008,PUBLICA,120,40,152,58,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,PANDO,2008,PRIVADA,0,0,0,0,0,0
INGENIERIA Y TECNOLOGIA,INGENIERIA DE SISTEMAS,PANDO,2008,PUBLICA,0,0,4,34,0,0
